path,class,class_id,fold,snr_db,original_file
data\processed\snr_+10dB\fold4\car_horn\7389-1-4-11.wav,car_horn,1,4,10,7389-1-4-11.wav
data\processed\snr_+10dB\fold4\car_horn\7389-1-4-12.wav,car_horn,1,4,10,7389-1-4-12.wav
data\processed\snr_+10dB\fold4\car_horn\7389-1-4-13.wav,car_horn,1,4,10,7389-1-4-13.wav
data\processed\snr_+10dB\fold4\car_horn\7389-1-4-14.wav,car_horn,1,4,10,7389-1-4-14.wav
data\processed\snr_+10dB\fold4\car_horn\7389-1-4-15.wav,car_horn,1,4,10,7389-1-4-15.wav
data\processed\snr_+10dB\fold4\car_horn\7389-1-4-2.wav,car_horn,1,4,10,7389-1-4-2.wav
data\processed\snr_+10dB\fold4\car_horn\7389-1-4-3.wav,car_horn,1,4,10,7389-1-4-3.wav
data\processed\snr_+10dB\fold4\car_horn\7389-1-4-4.wav,car_horn,1,4,10,7389-1-4-4.wav
data\processed\snr_+10dB\fold4\car_horn\7389-1-4-5.wav,car_horn,1,4,10,7389-1-4-5.wav
data\processed\snr_+10dB\fold4\car_horn\7389-1-4-6.wav,car_horn,1,4,10,7389-1-4-6.wav
data\processed\snr_+10dB\fold4\car_horn\7389-1-4-7.wav,car_horn,1,4,10,7389-1-4-7.wav
data\processed\snr_+10dB\fold4\car_horn\7389-1-4-8.wav,car_horn,1,4,10,7389-1-4-8.wav
data\processed\snr_+10dB\fold4\car_horn\7389-1-4-9.wav,car_horn,1,4,10,7389-1-4-9.wav
data\processed\snr_+10dB\fold4\car_horn\aug_117536-1-0-0_combo2_059.wav,car_horn,1,4,10,aug_117536-1-0-0_combo2_059.wav
data\processed\snr_+10dB\fold4\car_horn\aug_117536-1-0-0_ts085_000.wav,car_horn,1,4,10,aug_117536-1-0-0_ts085_000.wav
data\processed\snr_+10dB\fold4\car_horn\aug_161010-1-0-0_ts085_060.wav,car_horn,1,4,10,aug_161010-1-0-0_ts085_060.wav
data\processed\snr_+10dB\fold4\car_horn\aug_161010-1-0-0_ts090_001.wav,car_horn,1,4,10,aug_161010-1-0-0_ts090_001.wav
data\processed\snr_+10dB\fold4\car_horn\aug_161010-1-1-0_ts090_061.wav,car_horn,1,4,10,aug_161010-1-1-0_ts090_061.wav
data\processed\snr_+10dB\fold4\car_horn\aug_161010-1-1-0_ts110_002.wav,car_horn,1,4,10,aug_161010-1-1-0_ts110_002.wav
data\processed\snr_+10dB\fold4\car_horn\aug_161010-1-2-0_ts110_062.wav,car_horn,1,4,10,aug_161010-1-2-0_ts110_062.wav
data\processed\snr_+10dB\fold4\car_horn\aug_161010-1-2-0_ts115_003.wav,car_horn,1,4,10,aug_161010-1-2-0_ts115_003.wav
data\processed\snr_+10dB\fold4\car_horn\aug_161010-1-3-0_ps_m3_004.wav,car_horn,1,4,10,aug_161010-1-3-0_ps_m3_004.wav
data\processed\snr_+10dB\fold4\car_horn\aug_161010-1-3-0_ts115_063.wav,car_horn,1,4,10,aug_161010-1-3-0_ts115_063.wav
data\processed\snr_+10dB\fold4\car_horn\aug_171249-1-0-0_ps_m2_005.wav,car_horn,1,4,10,aug_171249-1-0-0_ps_m2_005.wav
data\processed\snr_+10dB\fold4\car_horn\aug_171249-1-0-0_ps_m3_064.wav,car_horn,1,4,10,aug_171249-1-0-0_ps_m3_064.wav
data\processed\snr_+10dB\fold4\car_horn\aug_171249-1-1-0_ps_m2_065.wav,car_horn,1,4,10,aug_171249-1-1-0_ps_m2_065.wav
data\processed\snr_+10dB\fold4\car_horn\aug_171249-1-1-0_ps_p2_006.wav,car_horn,1,4,10,aug_171249-1-1-0_ps_p2_006.wav
data\processed\snr_+10dB\fold4\car_horn\aug_171249-1-2-0_ps_p2_066.wav,car_horn,1,4,10,aug_171249-1-2-0_ps_p2_066.wav
data\processed\snr_+10dB\fold4\car_horn\aug_171249-1-2-0_ps_p3_007.wav,car_horn,1,4,10,aug_171249-1-2-0_ps_p3_007.wav
data\processed\snr_+10dB\fold4\car_horn\aug_174841-1-0-0_gain_m4_008.wav,car_horn,1,4,10,aug_174841-1-0-0_gain_m4_008.wav
data\processed\snr_+10dB\fold4\car_horn\aug_174841-1-0-0_ps_p3_067.wav,car_horn,1,4,10,aug_174841-1-0-0_ps_p3_067.wav
data\processed\snr_+10dB\fold4\car_horn\aug_175846-1-0-0_gain_m4_068.wav,car_horn,1,4,10,aug_175846-1-0-0_gain_m4_068.wav
data\processed\snr_+10dB\fold4\car_horn\aug_175846-1-0-0_gain_p4_009.wav,car_horn,1,4,10,aug_175846-1-0-0_gain_p4_009.wav
data\processed\snr_+10dB\fold4\car_horn\aug_175855-1-0-0_combo1_010.wav,car_horn,1,4,10,aug_175855-1-0-0_combo1_010.wav
data\processed\snr_+10dB\fold4\car_horn\aug_175855-1-0-0_gain_p4_069.wav,car_horn,1,4,10,aug_175855-1-0-0_gain_p4_069.wav
data\processed\snr_+10dB\fold4\car_horn\aug_176003-1-0-0_combo1_070.wav,car_horn,1,4,10,aug_176003-1-0-0_combo1_070.wav
data\processed\snr_+10dB\fold4\car_horn\aug_176003-1-0-0_combo2_011.wav,car_horn,1,4,10,aug_176003-1-0-0_combo2_011.wav
data\processed\snr_+10dB\fold4\car_horn\aug_179862-1-0-0_combo2_071.wav,car_horn,1,4,10,aug_179862-1-0-0_combo2_071.wav
data\processed\snr_+10dB\fold4\car_horn\aug_179862-1-0-0_ts085_012.wav,car_horn,1,4,10,aug_179862-1-0-0_ts085_012.wav
data\processed\snr_+10dB\fold4\car_horn\aug_187356-1-0-0_ts085_072.wav,car_horn,1,4,10,aug_187356-1-0-0_ts085_072.wav
data\processed\snr_+10dB\fold4\car_horn\aug_187356-1-0-0_ts090_013.wav,car_horn,1,4,10,aug_187356-1-0-0_ts090_013.wav
data\processed\snr_+10dB\fold4\car_horn\aug_187356-1-1-0_ts090_073.wav,car_horn,1,4,10,aug_187356-1-1-0_ts090_073.wav
data\processed\snr_+10dB\fold4\car_horn\aug_187356-1-1-0_ts110_014.wav,car_horn,1,4,10,aug_187356-1-1-0_ts110_014.wav
data\processed\snr_+10dB\fold4\car_horn\aug_187356-1-2-0_ts110_074.wav,car_horn,1,4,10,aug_187356-1-2-0_ts110_074.wav
data\processed\snr_+10dB\fold4\car_horn\aug_187356-1-2-0_ts115_015.wav,car_horn,1,4,10,aug_187356-1-2-0_ts115_015.wav
data\processed\snr_+10dB\fold4\car_horn\aug_187356-1-3-0_ps_m3_016.wav,car_horn,1,4,10,aug_187356-1-3-0_ps_m3_016.wav
data\processed\snr_+10dB\fold4\car_horn\aug_187356-1-3-0_ts115_075.wav,car_horn,1,4,10,aug_187356-1-3-0_ts115_075.wav
data\processed\snr_+10dB\fold4\car_horn\aug_187356-1-4-0_ps_m2_017.wav,car_horn,1,4,10,aug_187356-1-4-0_ps_m2_017.wav
data\processed\snr_+10dB\fold4\car_horn\aug_187356-1-4-0_ps_m3_076.wav,car_horn,1,4,10,aug_187356-1-4-0_ps_m3_076.wav
data\processed\snr_+10dB\fold4\car_horn\aug_187356-1-5-0_ps_m2_077.wav,car_horn,1,4,10,aug_187356-1-5-0_ps_m2_077.wav
data\processed\snr_+10dB\fold4\car_horn\aug_187356-1-5-0_ps_p2_018.wav,car_horn,1,4,10,aug_187356-1-5-0_ps_p2_018.wav
data\processed\snr_+10dB\fold4\car_horn\aug_187356-1-6-0_ps_p2_078.wav,car_horn,1,4,10,aug_187356-1-6-0_ps_p2_078.wav
data\processed\snr_+10dB\fold4\car_horn\aug_187356-1-6-0_ps_p3_019.wav,car_horn,1,4,10,aug_187356-1-6-0_ps_p3_019.wav
data\processed\snr_+10dB\fold4\car_horn\aug_203956-1-0-0_gain_m4_020.wav,car_horn,1,4,10,aug_203956-1-0-0_gain_m4_020.wav
data\processed\snr_+10dB\fold4\car_horn\aug_203956-1-0-0_ps_p3_079.wav,car_horn,1,4,10,aug_203956-1-0-0_ps_p3_079.wav
data\processed\snr_+10dB\fold4\car_horn\aug_204765-1-0-0_gain_m4_080.wav,car_horn,1,4,10,aug_204765-1-0-0_gain_m4_080.wav
data\processed\snr_+10dB\fold4\car_horn\aug_204765-1-0-0_gain_p4_021.wav,car_horn,1,4,10,aug_204765-1-0-0_gain_p4_021.wav
data\processed\snr_+10dB\fold4\car_horn\aug_44278-1-0-0_combo1_022.wav,car_horn,1,4,10,aug_44278-1-0-0_combo1_022.wav
data\processed\snr_+10dB\fold4\car_horn\aug_44278-1-0-0_gain_p4_081.wav,car_horn,1,4,10,aug_44278-1-0-0_gain_p4_081.wav
data\processed\snr_+10dB\fold4\car_horn\aug_44278-1-1-0_combo1_082.wav,car_horn,1,4,10,aug_44278-1-1-0_combo1_082.wav
data\processed\snr_+10dB\fold4\car_horn\aug_44278-1-1-0_combo2_023.wav,car_horn,1,4,10,aug_44278-1-1-0_combo2_023.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-0-0_combo2_083.wav,car_horn,1,4,10,aug_7389-1-0-0_combo2_083.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-0-0_ts085_024.wav,car_horn,1,4,10,aug_7389-1-0-0_ts085_024.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-0-1_ts085_084.wav,car_horn,1,4,10,aug_7389-1-0-1_ts085_084.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-0-1_ts090_025.wav,car_horn,1,4,10,aug_7389-1-0-1_ts090_025.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-0-2_ts090_085.wav,car_horn,1,4,10,aug_7389-1-0-2_ts090_085.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-0-2_ts110_026.wav,car_horn,1,4,10,aug_7389-1-0-2_ts110_026.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-0-3_ts110_086.wav,car_horn,1,4,10,aug_7389-1-0-3_ts110_086.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-0-3_ts115_027.wav,car_horn,1,4,10,aug_7389-1-0-3_ts115_027.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-0-4_ps_m3_028.wav,car_horn,1,4,10,aug_7389-1-0-4_ps_m3_028.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-0-4_ts115_087.wav,car_horn,1,4,10,aug_7389-1-0-4_ts115_087.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-0-5_ps_m2_029.wav,car_horn,1,4,10,aug_7389-1-0-5_ps_m2_029.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-0-5_ps_m3_088.wav,car_horn,1,4,10,aug_7389-1-0-5_ps_m3_088.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-0-6_ps_m2_089.wav,car_horn,1,4,10,aug_7389-1-0-6_ps_m2_089.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-0-6_ps_p2_030.wav,car_horn,1,4,10,aug_7389-1-0-6_ps_p2_030.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-0-7_ps_p2_090.wav,car_horn,1,4,10,aug_7389-1-0-7_ps_p2_090.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-0-7_ps_p3_031.wav,car_horn,1,4,10,aug_7389-1-0-7_ps_p3_031.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-1-0_gain_m4_032.wav,car_horn,1,4,10,aug_7389-1-1-0_gain_m4_032.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-1-0_ps_p3_091.wav,car_horn,1,4,10,aug_7389-1-1-0_ps_p3_091.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-2-0_gain_m4_092.wav,car_horn,1,4,10,aug_7389-1-2-0_gain_m4_092.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-2-0_gain_p4_033.wav,car_horn,1,4,10,aug_7389-1-2-0_gain_p4_033.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-2-1_combo1_034.wav,car_horn,1,4,10,aug_7389-1-2-1_combo1_034.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-2-1_gain_p4_093.wav,car_horn,1,4,10,aug_7389-1-2-1_gain_p4_093.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-2-2_combo1_094.wav,car_horn,1,4,10,aug_7389-1-2-2_combo1_094.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-2-2_combo2_035.wav,car_horn,1,4,10,aug_7389-1-2-2_combo2_035.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-2-3_combo2_095.wav,car_horn,1,4,10,aug_7389-1-2-3_combo2_095.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-2-3_ts085_036.wav,car_horn,1,4,10,aug_7389-1-2-3_ts085_036.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-3-0_ts085_096.wav,car_horn,1,4,10,aug_7389-1-3-0_ts085_096.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-3-0_ts090_037.wav,car_horn,1,4,10,aug_7389-1-3-0_ts090_037.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-3-1_ts090_097.wav,car_horn,1,4,10,aug_7389-1-3-1_ts090_097.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-3-1_ts110_038.wav,car_horn,1,4,10,aug_7389-1-3-1_ts110_038.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-3-2_ts110_098.wav,car_horn,1,4,10,aug_7389-1-3-2_ts110_098.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-3-2_ts115_039.wav,car_horn,1,4,10,aug_7389-1-3-2_ts115_039.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-3-3_ps_m3_040.wav,car_horn,1,4,10,aug_7389-1-3-3_ps_m3_040.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-3-3_ts115_099.wav,car_horn,1,4,10,aug_7389-1-3-3_ts115_099.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-3-4_ps_m2_041.wav,car_horn,1,4,10,aug_7389-1-3-4_ps_m2_041.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-3-4_ps_m3_100.wav,car_horn,1,4,10,aug_7389-1-3-4_ps_m3_100.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-3-5_ps_m2_101.wav,car_horn,1,4,10,aug_7389-1-3-5_ps_m2_101.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-3-5_ps_p2_042.wav,car_horn,1,4,10,aug_7389-1-3-5_ps_p2_042.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-4-0_ps_p2_102.wav,car_horn,1,4,10,aug_7389-1-4-0_ps_p2_102.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-4-0_ps_p3_043.wav,car_horn,1,4,10,aug_7389-1-4-0_ps_p3_043.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-4-10_gain_m4_104.wav,car_horn,1,4,10,aug_7389-1-4-10_gain_m4_104.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-4-10_gain_p4_045.wav,car_horn,1,4,10,aug_7389-1-4-10_gain_p4_045.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-4-11_combo1_046.wav,car_horn,1,4,10,aug_7389-1-4-11_combo1_046.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-4-11_gain_p4_105.wav,car_horn,1,4,10,aug_7389-1-4-11_gain_p4_105.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-4-12_combo1_106.wav,car_horn,1,4,10,aug_7389-1-4-12_combo1_106.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-4-12_combo2_047.wav,car_horn,1,4,10,aug_7389-1-4-12_combo2_047.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-4-13_ts085_048.wav,car_horn,1,4,10,aug_7389-1-4-13_ts085_048.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-4-14_ts090_049.wav,car_horn,1,4,10,aug_7389-1-4-14_ts090_049.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-4-15_ts110_050.wav,car_horn,1,4,10,aug_7389-1-4-15_ts110_050.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-4-1_gain_m4_044.wav,car_horn,1,4,10,aug_7389-1-4-1_gain_m4_044.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-4-1_ps_p3_103.wav,car_horn,1,4,10,aug_7389-1-4-1_ps_p3_103.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-4-2_ts115_051.wav,car_horn,1,4,10,aug_7389-1-4-2_ts115_051.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-4-3_ps_m3_052.wav,car_horn,1,4,10,aug_7389-1-4-3_ps_m3_052.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-4-4_ps_m2_053.wav,car_horn,1,4,10,aug_7389-1-4-4_ps_m2_053.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-4-5_ps_p2_054.wav,car_horn,1,4,10,aug_7389-1-4-5_ps_p2_054.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-4-6_ps_p3_055.wav,car_horn,1,4,10,aug_7389-1-4-6_ps_p3_055.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-4-7_gain_m4_056.wav,car_horn,1,4,10,aug_7389-1-4-7_gain_m4_056.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-4-8_gain_p4_057.wav,car_horn,1,4,10,aug_7389-1-4-8_gain_p4_057.wav
data\processed\snr_+10dB\fold4\car_horn\aug_7389-1-4-9_combo1_058.wav,car_horn,1,4,10,aug_7389-1-4-9_combo1_058.wav
data\processed\snr_+10dB\fold4\siren\113160-8-0-0.wav,siren,2,4,10,113160-8-0-0.wav
data\processed\snr_+10dB\fold4\siren\156868-8-0-0.wav,siren,2,4,10,156868-8-0-0.wav
data\processed\snr_+10dB\fold4\siren\156868-8-1-0.wav,siren,2,4,10,156868-8-1-0.wav
data\processed\snr_+10dB\fold4\siren\156868-8-2-0.wav,siren,2,4,10,156868-8-2-0.wav
data\processed\snr_+10dB\fold4\siren\156868-8-3-0.wav,siren,2,4,10,156868-8-3-0.wav
data\processed\snr_+10dB\fold4\siren\156868-8-4-0.wav,siren,2,4,10,156868-8-4-0.wav
data\processed\snr_+10dB\fold4\siren\158608-8-0-0.wav,siren,2,4,10,158608-8-0-0.wav
data\processed\snr_+10dB\fold4\siren\158608-8-0-1.wav,siren,2,4,10,158608-8-0-1.wav
data\processed\snr_+10dB\fold4\siren\158608-8-0-10.wav,siren,2,4,10,158608-8-0-10.wav
data\processed\snr_+10dB\fold4\siren\158608-8-0-2.wav,siren,2,4,10,158608-8-0-2.wav
data\processed\snr_+10dB\fold4\siren\158608-8-0-3.wav,siren,2,4,10,158608-8-0-3.wav
data\processed\snr_+10dB\fold4\siren\158608-8-0-4.wav,siren,2,4,10,158608-8-0-4.wav
data\processed\snr_+10dB\fold4\siren\158608-8-0-5.wav,siren,2,4,10,158608-8-0-5.wav
data\processed\snr_+10dB\fold4\siren\158608-8-0-6.wav,siren,2,4,10,158608-8-0-6.wav
data\processed\snr_+10dB\fold4\siren\158608-8-0-7.wav,siren,2,4,10,158608-8-0-7.wav
data\processed\snr_+10dB\fold4\siren\158608-8-0-8.wav,siren,2,4,10,158608-8-0-8.wav
data\processed\snr_+10dB\fold4\siren\158608-8-0-9.wav,siren,2,4,10,158608-8-0-9.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-0.wav,siren,2,4,10,159751-8-0-0.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-1.wav,siren,2,4,10,159751-8-0-1.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-10.wav,siren,2,4,10,159751-8-0-10.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-11.wav,siren,2,4,10,159751-8-0-11.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-12.wav,siren,2,4,10,159751-8-0-12.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-13.wav,siren,2,4,10,159751-8-0-13.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-14.wav,siren,2,4,10,159751-8-0-14.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-15.wav,siren,2,4,10,159751-8-0-15.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-16.wav,siren,2,4,10,159751-8-0-16.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-17.wav,siren,2,4,10,159751-8-0-17.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-18.wav,siren,2,4,10,159751-8-0-18.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-19.wav,siren,2,4,10,159751-8-0-19.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-2.wav,siren,2,4,10,159751-8-0-2.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-20.wav,siren,2,4,10,159751-8-0-20.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-21.wav,siren,2,4,10,159751-8-0-21.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-3.wav,siren,2,4,10,159751-8-0-3.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-4.wav,siren,2,4,10,159751-8-0-4.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-5.wav,siren,2,4,10,159751-8-0-5.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-6.wav,siren,2,4,10,159751-8-0-6.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-7.wav,siren,2,4,10,159751-8-0-7.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-8.wav,siren,2,4,10,159751-8-0-8.wav
data\processed\snr_+10dB\fold4\siren\159751-8-0-9.wav,siren,2,4,10,159751-8-0-9.wav
data\processed\snr_+10dB\fold4\siren\159752-8-0-0.wav,siren,2,4,10,159752-8-0-0.wav
data\processed\snr_+10dB\fold4\siren\159752-8-0-1.wav,siren,2,4,10,159752-8-0-1.wav
data\processed\snr_+10dB\fold4\siren\159752-8-0-10.wav,siren,2,4,10,159752-8-0-10.wav
data\processed\snr_+10dB\fold4\siren\159752-8-0-11.wav,siren,2,4,10,159752-8-0-11.wav
data\processed\snr_+10dB\fold4\siren\159752-8-0-12.wav,siren,2,4,10,159752-8-0-12.wav
data\processed\snr_+10dB\fold4\siren\159752-8-0-2.wav,siren,2,4,10,159752-8-0-2.wav
data\processed\snr_+10dB\fold4\siren\159752-8-0-3.wav,siren,2,4,10,159752-8-0-3.wav
data\processed\snr_+10dB\fold4\siren\159752-8-0-4.wav,siren,2,4,10,159752-8-0-4.wav
data\processed\snr_+10dB\fold4\siren\159752-8-0-5.wav,siren,2,4,10,159752-8-0-5.wav
data\processed\snr_+10dB\fold4\siren\159752-8-0-6.wav,siren,2,4,10,159752-8-0-6.wav
data\processed\snr_+10dB\fold4\siren\159752-8-0-7.wav,siren,2,4,10,159752-8-0-7.wav
data\processed\snr_+10dB\fold4\siren\159752-8-0-8.wav,siren,2,4,10,159752-8-0-8.wav
data\processed\snr_+10dB\fold4\siren\159752-8-0-9.wav,siren,2,4,10,159752-8-0-9.wav
data\processed\snr_+10dB\fold4\siren\159752-8-1-0.wav,siren,2,4,10,159752-8-1-0.wav
data\processed\snr_+10dB\fold4\siren\159752-8-2-0.wav,siren,2,4,10,159752-8-2-0.wav
data\processed\snr_+10dB\fold4\siren\159752-8-2-1.wav,siren,2,4,10,159752-8-2-1.wav
data\processed\snr_+10dB\fold4\siren\159752-8-2-2.wav,siren,2,4,10,159752-8-2-2.wav
data\processed\snr_+10dB\fold4\siren\159752-8-2-3.wav,siren,2,4,10,159752-8-2-3.wav
data\processed\snr_+10dB\fold4\siren\159753-8-0-0.wav,siren,2,4,10,159753-8-0-0.wav
data\processed\snr_+10dB\fold4\siren\159753-8-0-1.wav,siren,2,4,10,159753-8-0-1.wav
data\processed\snr_+10dB\fold4\siren\159753-8-0-2.wav,siren,2,4,10,159753-8-0-2.wav
data\processed\snr_+10dB\fold4\siren\159753-8-0-3.wav,siren,2,4,10,159753-8-0-3.wav
data\processed\snr_+10dB\fold4\siren\159753-8-0-4.wav,siren,2,4,10,159753-8-0-4.wav
data\processed\snr_+10dB\fold4\siren\159753-8-0-5.wav,siren,2,4,10,159753-8-0-5.wav
data\processed\snr_+10dB\fold4\siren\159753-8-0-6.wav,siren,2,4,10,159753-8-0-6.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-0.wav,siren,2,4,10,24347-8-0-0.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-1.wav,siren,2,4,10,24347-8-0-1.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-10.wav,siren,2,4,10,24347-8-0-10.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-11.wav,siren,2,4,10,24347-8-0-11.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-12.wav,siren,2,4,10,24347-8-0-12.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-13.wav,siren,2,4,10,24347-8-0-13.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-14.wav,siren,2,4,10,24347-8-0-14.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-15.wav,siren,2,4,10,24347-8-0-15.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-16.wav,siren,2,4,10,24347-8-0-16.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-17.wav,siren,2,4,10,24347-8-0-17.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-18.wav,siren,2,4,10,24347-8-0-18.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-19.wav,siren,2,4,10,24347-8-0-19.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-2.wav,siren,2,4,10,24347-8-0-2.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-20.wav,siren,2,4,10,24347-8-0-20.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-21.wav,siren,2,4,10,24347-8-0-21.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-22.wav,siren,2,4,10,24347-8-0-22.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-23.wav,siren,2,4,10,24347-8-0-23.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-24.wav,siren,2,4,10,24347-8-0-24.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-25.wav,siren,2,4,10,24347-8-0-25.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-26.wav,siren,2,4,10,24347-8-0-26.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-27.wav,siren,2,4,10,24347-8-0-27.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-28.wav,siren,2,4,10,24347-8-0-28.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-29.wav,siren,2,4,10,24347-8-0-29.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-3.wav,siren,2,4,10,24347-8-0-3.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-30.wav,siren,2,4,10,24347-8-0-30.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-31.wav,siren,2,4,10,24347-8-0-31.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-32.wav,siren,2,4,10,24347-8-0-32.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-33.wav,siren,2,4,10,24347-8-0-33.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-34.wav,siren,2,4,10,24347-8-0-34.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-35.wav,siren,2,4,10,24347-8-0-35.wav
